url_count,suspicious_keyword_count,sender_suspicious,body_length,label
0,0,0,798,0
0,4,0,774,0
0,5,0,839,0
24,0,0,3894,1
1,1,0,484,0
5,2,0,6251,0
0,0,0,832,0
0,0,0,2062,0
24,0,0,3918,1
14,1,0,4505,0
1,0,0,248,1
0,0,0,78,1
0,0,0,456,1
1,0,0,1291,1
1,0,0,251,1
1,0,0,497,1
1,0,0,302,1
1,0,0,297,1
1,0,0,572,0
1,0,0,461,1
1,0,0,151,1
1,0,0,1287,1
1,0,0,185,1
4,1,0,752,0
0,5,0,1105,0
1,1,0,6055,0
0,0,0,460,0
1,1,0,701,0
1,0,0,3753,0
1,0,0,718,0
1,2,0,929,0
0,2,0,309,0
1,0,0,71,1
24,0,0,3918,1
0,0,0,368,1
1,0,0,145,1
1,0,0,478,1
2,0,0,1923,0
1,0,0,215,1
0,2,0,205,0
24,0,0,3918,1
0,4,0,1201,0
1,0,0,98,1
24,0,0,3918,1
24,0,0,3918,1
1,0,0,239,1
1,1,0,1594,0
1,0,0,161,1
0,0,0,471,1
1,0,0,68,1
2,0,0,142,1
1,0,0,190,1
1,0,0,572,0
0,2,0,380,0
1,1,0,808,0
0,2,0,2769,0
2,0,0,2315,0
24,0,0,3886,1
0,1,0,1180,0
1,2,0,641,0
10,0,0,4120,0
1,0,0,122,1
0,1,0,168,1
0,0,0,2128,0
0,0,0,450,1
0,1,0,93,1
24,0,0,3918,1
1,0,0,216,1
24,0,0,3918,1
3,0,0,2031,0
0,1,0,420,0
24,0,0,3918,1
1,0,0,180,1
24,0,0,3918,1
0,0,0,777,0
1,0,0,68,1
0,0,0,1365,0
0,0,0,79,1
24,0,0,3918,1
1,0,0,259,1
1,0,0,279,1
1,0,0,1285,1
1,0,0,361,1
1,0,0,385,1
0,2,0,384,0
1,0,0,291,1
0,2,0,688,0
1,0,0,188,1
24,0,0,3918,1
2,1,0,4176,0
24,0,0,3918,1
24,0,0,3918,1
24,0,0,3918,1
1,0,0,725,0
0,0,0,2530,0
1,55,0,70561,0
0,5,0,1376,0
1,2,0,1203,0
1,1,0,2454,0
1,1,0,1217,0
1,1,0,1156,0
1,0,0,100,1
3,1,0,1955,0
24,0,0,3918,1
1,2,0,19993,0
24,0,0,3918,1
1,1,0,169,1
1,0,0,169,1
0,0,0,476,0
1,0,0,156,1
24,0,0,3918,1
1,0,0,184,1
13,0,0,2407,0
1,0,0,172,1
1,1,0,1590,0
1,0,0,94,1
1,0,0,445,1
0,0,0,481,1
24,0,0,3918,1
1,1,0,2858,0
1,0,0,764,0
1,0,0,237,1
24,0,0,3918,1
0,1,0,526,0
1,0,0,507,1
1,0,0,185,1
0,0,0,632,0
1,0,0,190,1
1,1,0,1391,0
1,0,0,295,1
24,0,0,3918,1
0,0,0,340,0
1,10,0,59632,0
0,3,0,766,0
1,4,0,1894,0
0,0,0,3840,0
8,0,0,1606,0
25,11,0,7890,0
1,4,0,2197,0
1,0,0,100,1
1,0,0,204,1
0,2,0,1720,0
1,0,0,228,1
1,0,0,207,1
1,0,0,2331,0
1,0,0,243,1
0,1,0,190,1
0,0,0,129,1
1,1,0,1211,0
0,0,0,451,1
0,0,0,245,1
0,0,0,1367,0
1,0,0,279,1
1,0,0,309,1
24,0,0,3918,1
1,1,0,10235,0
1,0,0,78,1
9,0,0,5740,0
0,5,0,1429,0
1,0,0,150,1
1,0,0,107,1
24,0,0,3918,1
1,3,0,710,0
2,0,0,143,1
0,0,0,103,0
2,0,0,1178,0
3,1,0,1267,0
2,2,0,3040,0
2,0,0,669,0
1,1,0,1498,0
0,9,0,6208,0
14,2,0,48048,0
0,0,0,317,0
1,1,0,1607,0
24,0,0,3918,1
1,0,0,80,1
1,0,0,92,1
1,0,0,232,1
7,2,0,3271,0
1,0,0,195,1
0,0,0,290,1
1,0,0,170,1
1,0,0,72,1
1,0,0,441,0
0,0,0,117,1
1,1,0,911,1
2,0,0,6584,0
24,0,0,3918,1
1,0,0,1015,0
0,3,0,1504,1
0,0,0,689,0
2,0,0,3205,0
1,5,0,5076,0
1,0,0,662,0
1,0,0,1490,0
1,0,0,435,0
2,2,0,3515,0
12,2,0,3063,0
0,2,0,2558,0
1,0,0,98,1
1,0,0,92,1
1,0,0,151,1
4,0,0,1923,0
1,0,0,89,1
1,0,0,171,1
1,0,0,92,1
2,0,0,1694,0
2,0,0,420,1
0,2,0,299,1
1,0,0,116,1
1,0,0,384,1
0,1,0,163,1
2,0,0,1239,0
0,0,0,441,1
1,0,0,230,1
0,0,0,754,0
0,0,0,271,1
0,0,0,241,1
1,0,0,242,1
1,0,0,185,1
2,0,0,3703,0
1,0,0,111,1
1,0,0,250,1
0,0,0,725,0
1,0,0,651,1
0,0,0,334,0
1,3,0,647,0
0,0,0,207,0
2,2,0,1132,0
1,0,0,459,0
1,5,0,6391,0
1,0,0,1018,0
2,2,0,1124,0
1,0,0,227,1
1,0,0,167,1
1,0,0,186,1
0,2,0,2050,0
1,1,0,173,1
24,0,0,3918,1
0,0,0,432,1
22,1,0,3512,0
1,0,0,337,1
1,0,0,301,1
1,0,0,244,1
1,0,0,1286,1
1,0,0,263,1
1,3,0,2009,0
3,0,0,515,0
24,0,0,3918,1
1,3,0,465,0
1,0,0,131,1
24,0,0,3918,1
1,0,0,1136,0
24,0,0,3918,1
0,0,0,1036,0
9,1,0,2161,0
4,0,0,502,0
0,0,0,2163,0
0,0,0,443,0
0,0,0,949,0
0,1,0,1289,0
1,0,0,217,1
0,2,0,482,0
24,0,0,3918,1
1,0,0,104,1
0,4,0,706,0
24,0,0,3918,1
2,2,0,409,1
0,0,0,228,1
1,1,0,99,1
24,0,0,3918,1
0,5,0,1961,1
0,0,0,254,0
0,0,0,242,1
0,0,0,781,0
0,0,0,1066,0
0,0,0,929,0
0,0,0,2283,0
0,1,0,445,0
4,5,0,5901,0
0,0,0,1352,0
0,0,0,754,0
2,0,0,1304,0
0,0,0,1689,0
0,0,0,3526,0
24,0,0,3918,1
0,0,0,90,1
1,0,0,112,1
0,0,0,1181,0
24,0,0,3918,1
1,0,0,84,1
2,0,0,2093,0
0,0,0,433,1
1,0,0,325,1
4,1,0,2321,0
1,0,0,202,1
1,0,0,166,1
0,0,0,1684,0
1,0,0,251,1
0,0,0,54,1
1,0,0,158,1
1,0,0,952,0
24,0,0,3918,1
0,2,0,1183,0
1,0,0,366,1
2,0,0,628,1
0,1,0,485,0
0,1,0,698,0
0,0,0,1319,0
2,1,0,928,0
0,2,0,1207,0
1,1,0,1770,0
0,1,0,987,0
0,0,0,1329,0
1,0,0,172,1
0,0,0,1066,0
0,1,0,112,1
0,1,0,324,1
1,0,0,198,1
1,0,0,243,1
4,0,0,1717,0
1,0,0,1643,0
0,1,0,323,1
0,1,0,322,1
15,1,0,3887,0
1,0,0,221,1
1,0,0,538,0
1,0,0,175,1
1,0,0,153,1
1,0,0,386,1
0,3,0,466,0
1,0,0,283,1
0,0,0,75,1
0,2,0,2571,0
0,2,0,761,0
0,1,0,315,1
0,3,0,3496,0
0,0,0,1005,0
1,0,0,1327,0
2,0,1,3159,0
2,0,0,4628,0
0,0,0,311,0
5,0,0,9940,0
0,0,0,536,0
1,0,0,7979,0
1,0,0,175,1
0,0,0,248,1
1,0,0,177,1
1,0,0,209,1
24,0,0,3918,1
1,0,0,6134,0
0,0,0,77,1
0,1,0,336,1
2,0,0,169,1
1,0,0,149,1
0,0,0,524,0
1,0,0,241,1
24,0,0,3894,1
1,0,0,192,1
1,0,0,303,1
2,2,0,882,0
2,0,0,198,1
0,1,0,320,1
1,0,0,173,1
1,0,0,145,1
1,4,0,28991,0
24,0,0,3918,1
1,0,0,195,1
1,0,0,1152,0
0,0,0,441,1
24,0,0,3894,1
1,0,0,1781,0
1,0,0,182,1
1,0,0,941,0
1,0,0,345,1
0,0,0,1179,0
0,2,0,112,0
0,2,0,717,0
1,3,0,678,0
1,1,0,3185,0
24,0,0,3895,1
0,0,0,1145,0
24,0,0,3895,1
24,0,0,3918,1
10,0,0,3380,0
1,0,0,244,1
24,0,0,3918,1
24,0,0,3918,1
0,2,0,465,0
1,3,0,8509,0
0,1,0,4745,0
0,0,0,455,1
24,0,0,3894,1
24,0,0,3918,1
0,0,0,322,0
24,0,0,3895,1
3,4,0,7725,0
0,0,0,421,0
3,0,0,1610,0
24,0,0,3894,1
0,0,0,696,0
0,0,0,849,0
0,0,0,750,0
4,0,0,531,0
24,0,0,3894,1
1,0,0,767,0
1,0,0,77,1
1,0,0,362,1
1,0,0,509,0
24,0,0,3894,1
1,0,0,167,1
1,0,0,517,0
1,0,0,326,1
1,0,0,174,1
1,0,0,601,0
0,0,0,212,1
0,0,0,268,0
1,0,0,1244,0
0,0,0,213,1
4,1,0,1950,0
0,1,0,316,1
2,0,0,167,1
1,0,0,155,1
24,0,0,3895,1
1,0,0,288,0
24,0,0,3895,1
8,1,0,10414,0
0,0,0,189,0
1,0,0,417,0
2,0,0,806,0
1,0,0,583,0
0,0,0,184,0
1,0,0,493,0
0,1,0,2190,0
1,0,0,84,1
0,1,0,310,1
3,0,0,1716,0
1,1,0,865,0
24,0,0,3894,1
2,0,0,1586,0
0,1,0,292,1
0,0,0,266,1
2,0,0,565,1
1,0,0,530,0
2,0,0,153,1
1,1,0,5900,0
24,0,0,3895,1
3,0,0,3472,0
4,0,0,1074,0
2,1,0,2979,0
1,0,0,1138,0
3,0,0,3620,0
1,0,0,737,0
0,0,0,268,0
0,0,0,1800,0
1,1,0,1277,0
24,0,0,3918,1
0,1,0,146,0
2,0,0,140,1
0,0,0,711,0
24,0,0,3893,1
0,0,0,715,0
0,0,0,210,0
0,3,0,1077,0
1,0,0,232,1
4,0,0,1195,0
24,0,0,3918,1
24,0,0,3918,1
1,0,0,200,1
1,0,0,270,0
0,0,0,2618,0
1,0,0,4705,0
0,0,0,455,1
1,0,0,103,1
0,0,0,596,0
0,0,0,303,1
0,1,0,8212,0
0,1,0,335,1
1,0,0,217,1
0,0,0,215,1
0,0,0,69,1
0,1,0,319,1
58,5,0,12641,0
2,0,0,1228,0
24,0,0,3918,1
1,0,0,138,1
0,2,0,289,0
0,1,0,2096,0
2,0,0,1024,0
1,0,0,296,1
24,0,0,3895,1
0,0,0,1500,0
1,0,0,339,1
24,0,0,3918,1
1,0,0,150,1
4,9,0,11190,0
4,9,0,11477,0
0,0,0,187,0
4,0,0,12819,0
1,1,0,2317,0
1,0,0,1365,0
11,3,0,2077,0
3,7,0,8078,0
3,7,0,8066,0
1,0,0,167,1
1,0,0,164,1
1,0,0,208,1
3,2,0,16190,0
1,0,0,136,1
1,1,0,364,1
1,0,0,164,1
0,0,0,68,1
1,0,0,263,1
3,2,0,851,0
1,0,0,170,1
1,0,0,160,1
1,0,0,259,1
1,0,0,321,1
1,0,0,129,1
5,6,0,16354,0
1,0,0,187,1
24,0,0,3918,1
24,0,0,3895,1
1,0,0,220,1
24,0,0,3895,1
0,0,0,2204,0
1,0,0,344,1
6,5,0,2828,0
0,0,0,244,1
0,0,0,344,1
1,0,0,174,1
1,1,0,448,1
4,0,0,1012,0
0,1,0,291,1
10,2,0,45209,0
0,0,0,1053,0
0,0,0,2085,0
2,0,0,690,0
5,4,0,4492,0
1,3,0,568,0
1,0,0,2813,0
10,0,0,2580,0
1,0,0,2358,0
3,1,0,2140,0
1,0,0,221,1
0,0,0,215,1
1,0,0,185,1
1,0,0,1338,0
24,0,0,3918,1
24,0,0,3918,1
0,0,0,228,1
0,0,0,952,0
1,0,0,251,1
1,0,0,183,1
12,1,0,2384,0
1,0,0,103,1
1,0,0,162,1
1,0,0,98,1
1,0,0,235,1
1,0,0,457,1
1,0,0,183,1
1,0,0,508,1
1,0,0,224,1
1,0,0,195,1
1,0,0,281,1
0,0,0,12978,0
22,10,0,8562,0
0,0,0,464,0
1,0,0,716,0
0,0,0,315,0
14,0,0,3069,0
1,0,0,499,0
5,0,0,1769,0
1,0,0,256,1
1,1,0,474,1
1,0,0,478,1
1,0,0,387,1
1,0,0,345,1
1,0,0,384,1
2,0,0,1587,0
1,0,0,194,1
1,0,0,280,0
0,0,0,433,1
1,0,0,338,1
5,6,0,63441,0
2,0,0,396,1
1,0,0,70,1
1,0,0,185,1
1,0,0,137,1
1,1,0,159,1
1,0,0,407,0
1,0,0,189,1
1,0,0,479,1
1,0,0,207,1
1,0,0,246,1
0,0,0,429,1
9,0,0,1669,0
0,0,0,435,1
1,0,0,71,1
0,0,0,1032,0
1,0,0,182,1
1,0,0,385,1
2,6,0,52735,0
1,0,0,221,1
1,0,0,217,1
1,0,0,265,1
17,1,0,4434,0
1,0,0,245,1
1,0,0,247,1
1,0,0,109,1
1,0,0,448,1
0,6,0,14435,0
0,0,0,815,0
9,24,0,9034,0
0,0,0,765,0
3,2,0,734,0
0,4,0,7139,0
0,0,0,265,0
1,2,0,10632,0
1,0,0,259,1
0,0,0,2117,0
1,0,0,134,1
1,0,0,138,1
1,0,0,179,1
42,7,0,9859,0
1,0,0,364,1
1,0,0,186,1
1,0,0,151,1
1,0,0,875,0
24,0,0,3918,1
0,0,0,573,0
1,0,0,522,0
1,0,0,64,1
1,0,0,309,1
1,1,0,969,0
1,0,0,641,1
1,0,0,176,1
1,0,0,749,0
24,0,0,3894,1
0,0,0,406,1
1,0,0,164,1
0,1,0,320,1
0,0,0,1100,0
1,0,0,404,0
5,1,0,12695,0
2,1,0,3639,0
2,3,0,4905,0
0,0,0,699,0
0,0,0,1266,0
24,0,0,3894,1
4,0,0,609,0
24,0,0,3895,1
1,0,0,186,1
0,0,0,429,1
0,3,0,4867,0
0,6,0,15411,0
1,0,0,420,1
0,3,0,725,0
0,2,0,2216,0
1,0,0,98,1
0,0,0,744,0
0,0,0,50,1
1,0,0,301,0
1,0,0,224,1
0,7,0,16887,0
5,4,0,2876,0
1,0,0,412,0
0,1,0,524,0
24,0,0,3895,1
1,0,0,519,0
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3894,1
6,4,0,2080,0
0,0,0,823,0
2,0,0,1038,0
1,0,0,198,1
2,0,0,1346,0
1,0,0,91,1
24,0,0,3895,1
0,0,0,208,1
24,0,0,3894,1
4,0,0,2980,0
1,0,0,176,1
0,1,0,828,0
2,0,0,1139,0
24,0,0,3895,1
0,0,0,924,0
24,0,0,3895,1
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3895,1
24,0,0,3893,1
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3894,1
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3894,1
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3894,1
4,8,0,24627,0
1,0,0,296,1
8,2,0,2621,0
0,0,0,437,1
1,0,0,170,1
3,0,0,1088,0
24,0,0,3895,1
24,0,0,3918,1
1,0,0,396,1
1,0,0,338,1
24,0,0,3894,1
24,0,0,3894,1
1,0,0,408,0
3,0,0,1246,0
1,0,0,1584,0
0,1,0,2264,0
1,0,0,852,0
1,0,0,1939,0
2,0,0,2550,0
1,0,0,542,0
0,0,0,617,0
0,0,0,448,1
0,2,0,278,0
1,0,0,261,1
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3895,1
2,0,0,190,1
1,0,0,1061,0
24,0,0,3895,1
1,0,0,110,1
1,2,0,789,0
0,1,0,319,1
0,3,0,1068,0
0,0,0,1122,0
0,0,0,465,1
1,0,0,243,0
0,0,0,484,1
0,0,0,434,1
24,0,0,3918,1
1,0,0,1261,0
24,0,0,3895,1
1,0,0,425,1
0,6,0,6867,0
0,0,0,451,1
0,0,0,418,1
0,0,0,454,1
0,0,0,864,0
0,0,0,452,1
6,4,0,4803,0
1,0,0,309,1
24,0,0,3895,1
0,0,0,460,0
0,0,0,411,1
7,0,0,8100,0
2,1,0,3758,0
0,0,0,1170,0
0,0,0,1428,0
0,0,0,2677,0
0,0,0,509,0
2,1,0,873,0
0,0,0,298,0
0,0,0,537,0
0,0,0,456,1
0,4,0,1967,1
1,0,0,70,1
24,0,0,3895,1
1,0,0,596,1
1,2,0,1026,0
0,0,0,174,1
0,0,0,426,1
0,0,0,417,1
0,0,0,451,1
2,0,0,2140,1
0,1,0,303,1
1,0,0,226,0
0,0,0,429,1
1,0,0,210,0
0,1,0,309,1
1,0,0,324,1
1,0,0,104,1
1,1,0,352,1
18,4,0,14523,0
1,0,0,74,1
0,1,0,321,1
1,1,0,1400,0
1,0,0,735,0
4,0,0,2453,0
1,0,0,116,1
1,0,0,377,1
2,1,0,1263,0
0,1,0,309,1
1,0,0,70,1
1,0,0,404,1
0,2,0,143,0
1,0,0,372,0
3,0,0,1185,0
0,2,0,142,0
2,1,0,2975,0
10,3,0,2006,0
0,0,0,905,0
4,0,0,1086,0
1,0,0,232,1
0,2,0,1254,0
1,0,0,371,1
1,2,0,34098,0
1,0,0,225,1
1,0,0,253,1
0,1,0,308,1
0,0,0,253,1
0,1,0,298,1
0,1,0,296,1
24,0,0,3894,1
1,0,0,187,1
0,0,0,1676,0
0,0,0,462,1
0,0,0,431,1
0,0,0,416,1
9,1,0,2598,0
0,0,0,448,1
0,0,0,436,1
2,0,0,147,1
0,0,0,420,1
0,1,0,314,1
1,0,0,212,1
2,2,0,1051,0
1,0,0,187,1
0,1,0,337,1
0,0,0,430,1
0,0,0,424,0
0,0,0,47,1
0,0,0,475,1
0,0,0,415,1
1,0,0,137,1
9,1,0,2598,0
0,0,0,426,1
0,1,0,321,1
0,0,0,2440,0
1,1,0,1515,0
1,1,0,376,0
6,0,0,1824,0
0,0,0,1554,0
4,1,0,3453,0
0,0,0,1567,0
0,0,0,454,1
5,0,0,2095,0
0,1,0,317,1
0,0,0,449,1
1,0,0,2157,0
0,1,0,297,1
24,0,0,3918,1
3,0,0,4080,0
1,0,0,78,1
2,0,0,166,1
24,0,0,3918,1
1,1,0,850,1
0,0,0,70,1
0,4,0,1966,1
1,0,0,90,1
24,0,0,3895,1
0,3,0,1303,0
2,0,0,402,0
0,0,0,137,1
0,0,0,286,1
16,3,0,3543,0
1,0,0,178,1
1,0,0,115,1
1,0,0,196,0
1,0,0,181,1
0,0,0,1050,0
2,0,0,843,0
0,0,0,1664,0
1,4,0,33034,0
21,22,0,9576,0
2,1,0,768,0
6,1,0,1481,0
24,0,0,3894,1
1,0,0,1522,0
24,0,0,3894,1
1,0,0,206,1
1,0,0,564,1
24,0,0,3894,1
24,0,0,3895,1
2,1,0,1878,0
24,0,0,3895,1
0,0,0,345,1
1,0,0,641,1
0,0,0,111,0
2,0,0,521,0
0,0,0,86,1
0,1,0,900,0
0,1,0,313,1
24,0,0,3895,1
24,0,0,3895,1
24,0,0,3895,1
1,0,0,243,1
0,0,0,306,0
1,1,0,75,0
0,0,0,2829,0
2,0,0,1200,0
6,3,0,1716,0
24,0,0,3895,1
24,0,0,3894,1
24,0,0,3895,1
0,1,0,1491,0
24,0,0,3895,1
121,124,0,29786,0
2,0,0,1626,0
1,0,0,311,1
0,0,0,138,0
0,0,0,71,1
24,0,0,3895,1
2,0,0,1920,0
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3895,1
0,1,0,298,1
2,0,0,493,1
3,3,0,13124,0
1,0,0,169,1
2,6,0,3413,0
1,0,0,314,1
1,0,0,286,1
0,1,0,315,1
1,4,0,62793,0
1,0,0,258,1
3,3,0,6781,0
5,3,0,21605,0
1,1,0,4415,0
1,0,0,645,0
1,0,0,606,0
1,9,0,1547,0
24,0,0,3895,1
24,0,0,3894,1
24,0,0,3895,1
1,0,0,402,0
24,0,0,3894,1
24,0,0,3895,1
0,0,0,2584,0
1,0,0,285,1
0,0,0,251,1
1,1,0,526,0
1,0,0,643,1
0,2,0,316,1
4,0,0,545,0
10,0,0,5009,0
0,1,0,310,1
0,0,0,908,0
0,0,0,443,1
2,0,0,517,0
1,0,0,112,1
4,0,0,1203,0
1,0,0,178,1
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3896,1
0,2,0,97,1
1,0,0,471,1
0,0,0,189,1
1,0,0,693,0
0,0,0,4273,0
3,1,0,2683,0
4,8,0,2889,0
5,0,0,927,0
0,0,0,1194,0
24,0,0,3895,1
24,0,0,3895,1
24,0,0,3894,1
24,0,0,3895,1
1,3,0,38107,0
24,0,0,3894,1
1,0,0,194,0
1,0,0,275,1
0,1,0,549,0
0,1,0,331,1
1,0,0,168,1
0,1,0,312,1
3,2,0,3624,0
1,0,0,145,1
1,9,0,1370,0
1,0,0,242,1
1,0,0,156,1
0,0,0,1556,0
0,1,0,584,0
5,0,0,7988,0
19,5,0,8155,0
1,0,0,695,0
3,1,0,2948,0
0,0,0,211,0
2,0,0,2830,0
1,0,0,49,1
0,0,0,561,0
1,4,0,53131,0
3,0,0,1674,0
0,1,0,311,1
3,0,0,418,0
1,0,0,647,1
1,0,0,160,0
1,19,0,5375,0
1,3,0,2254,0
0,0,0,298,1
24,0,0,3895,1
2,0,0,187,1
1,2,0,890,0
1,0,0,454,1
24,0,0,3918,1
1,5,0,2932,0
0,1,0,327,1
0,1,0,294,1
3,0,0,316,0
0,0,0,773,0
3,1,0,3478,0
0,0,0,277,0
24,0,0,3895,1
3,9,0,2177,0
0,10,0,2629,0
0,1,0,1235,0
24,0,0,3895,1
24,0,0,3895,1
1,0,0,854,0
1,0,0,65,1
0,0,0,58,0
1,0,0,70,1
2,0,0,735,0
1,0,0,90,1
2,0,0,390,0
0,1,0,300,1
24,0,0,3895,1
1,0,0,65,1
3,0,0,2468,0
0,0,0,221,1
0,1,0,304,1
2,0,0,718,0
6,2,0,6949,0
0,1,0,1781,0
0,0,0,1967,0
24,0,0,3895,1
24,0,0,3893,1
4,1,0,21888,0
0,1,0,977,0
0,1,0,999,0
0,1,0,1183,0
1,0,0,74,1
0,0,0,763,0
0,0,0,210,1
0,0,0,1122,0
24,0,0,3894,1
1,0,0,113,1
24,0,0,3895,1
3,4,0,1595,0
24,0,0,3894,1
24,0,0,3895,1
24,0,0,3918,1
1,0,0,721,1
1,1,0,1149,0
0,0,0,244,1
0,0,0,1355,0
0,0,0,287,1
1,1,0,423,0
1,0,0,63,1
0,0,0,361,0
0,1,0,309,1
2,0,0,163,1
1,0,0,177,1
13,10,0,18515,0
1,0,0,69,1
3,0,0,785,0
3,1,0,3680,0
0,0,0,516,0
5,1,0,4493,0
0,0,0,582,0
0,1,0,532,0
9,4,0,3498,0
1,3,0,6370,0
24,0,0,3894,1
24,0,0,3894,1
24,0,0,3895,1
0,0,0,649,0
0,0,0,268,1
0,1,0,1681,0
24,0,0,3895,1
4,0,0,5971,0
24,0,0,3895,1
24,0,0,3893,1
1,0,0,198,1
1,0,0,898,1
3,0,0,2111,0
3,0,0,858,0
5,0,0,1365,0
1,0,0,596,0
3,0,0,2469,0
24,0,0,3895,1
24,0,0,3895,1
24,0,0,3894,1
1,1,0,861,0
0,0,0,1348,0
0,0,0,878,0
1,0,0,202,0
0,1,0,324,1
1,0,0,89,0
3,0,0,929,0
3,0,0,1021,0
0,1,0,321,1
24,0,0,3895,1
24,0,0,3895,1
0,1,0,318,1
6,0,0,2385,0
24,0,0,3895,1
24,0,0,3895,1
1,0,0,496,1
1,1,0,272,1
1,0,0,217,1
0,0,0,157,0
0,0,0,267,1
0,0,0,455,1
0,0,0,301,1
0,1,0,848,0
0,0,0,274,1
1,0,0,90,1
1,0,0,163,1
1,0,0,480,1
1,0,0,559,0
24,0,0,3918,1
24,0,0,3894,1
0,0,0,407,0
2,2,0,2833,0
2,0,0,6361,0
1,3,0,455,0
1,1,0,1107,0
0,1,0,2884,0
0,0,0,589,0
3,3,0,1689,0
0,0,0,1964,0
0,0,0,808,0
1,0,0,653,1
0,4,0,1963,1
24,0,0,3894,1
4,2,0,8098,0
24,0,0,3893,1
1,0,0,643,1
1,0,0,96,1
0,0,0,1125,0
0,1,0,327,1
1,0,0,83,1
0,1,0,729,0
0,0,0,453,1
2,0,0,166,1
0,0,0,437,0
2,0,0,182,1
24,0,0,3895,1
24,0,0,3895,1
1,0,0,77,1
24,0,0,3894,1
1,0,0,3033,0
24,0,0,3894,1
0,0,0,92,1
4,3,0,2595,0
2,1,0,177,1
0,0,0,273,1
0,0,0,619,0
3,0,0,6113,0
11,0,0,2013,0
0,0,0,4543,0
4,0,0,1417,0
24,0,0,3895,1
24,0,0,3895,1
24,0,0,3895,1
24,0,0,3895,1
24,0,0,3895,1
24,0,0,3905,1
1,0,0,696,0
24,0,0,3895,1
3,0,0,4604,0
0,0,0,782,0
0,0,0,559,0
1,0,0,520,1
2,0,0,1119,0
24,0,0,3895,1
24,0,0,3895,1
1,0,0,467,0
0,1,0,309,1
1,0,0,628,0
0,0,0,6825,0
0,0,0,266,1
24,0,0,3918,1
0,0,0,379,0
24,0,0,3894,1
1,0,0,115,1
24,0,0,3895,1
24,0,0,3894,1
3,0,0,4818,0
1,0,0,1065,0
4,0,0,1780,0
1,0,0,3130,0
0,3,0,384,0
0,0,0,1022,0
24,0,0,3895,1
1,0,0,439,0
24,0,0,3895,1
24,0,0,3895,1
0,3,0,2212,0
0,1,0,318,1
1,0,0,1342,0
5,0,0,10372,0
1,0,0,649,1
0,0,0,39,1
24,0,0,3894,1
0,3,0,1881,0
24,0,0,3895,1
24,0,0,3894,1
1,0,0,130,1
24,0,0,3895,1
24,0,0,3894,1
24,0,0,3892,1
0,1,0,4173,0
1,0,0,103,1
4,1,0,954,0
2,0,0,296,0
1,0,0,832,0
5,1,0,2313,0
2,1,0,985,0
8,0,0,8438,0
24,0,0,3895,1
24,0,0,3894,1
3,1,0,4790,0
24,0,0,3894,1
24,0,0,3891,1
24,0,0,3895,1
3,1,0,5121,0
2,1,0,1862,0
3,1,0,494,0
0,1,0,307,1
1,5,0,4967,0
1,1,0,904,1
8,7,0,7800,0
24,0,0,3895,1
24,0,0,3894,1
4,0,0,3188,0
1,0,0,95,1
1,0,0,95,1
1,0,0,102,1
0,0,0,249,1
1,1,0,493,0
4,3,0,766,0
2,0,0,181,1
1,0,0,120,1
8,5,0,6427,0
1,0,0,175,1
1,0,0,300,0
0,2,0,2584,0
5,1,0,977,0
1,1,0,894,0
2,0,0,3956,0
24,0,0,3895,1
24,0,0,3895,1
7,2,0,7087,0
2,0,0,357,0
1,1,0,2602,0
2,0,0,1942,0
1,1,0,659,1
2,0,0,141,1
2,0,0,635,0
1,0,0,224,1
1,1,0,3470,0
0,4,0,1963,1
1,1,0,1090,0
24,0,0,3895,1
1,0,0,227,1
24,0,0,3895,1
0,1,0,1336,0
3,4,0,5747,0
4,1,0,5027,0
0,2,0,2802,0
0,0,0,1672,0
1,0,0,411,0
3,0,0,1897,0
1,0,0,3013,0
2,2,0,3838,0
0,3,0,1348,1
0,0,0,82,1
0,0,0,456,1
1,0,0,68,1
24,0,0,3895,1
0,0,0,433,1
1,0,0,184,1
1,0,0,663,0
1,0,0,172,1
0,0,0,262,1
3,1,0,5341,0
0,0,0,445,1
0,2,0,1586,0
3,0,0,502,1
3,0,0,494,1
3,0,0,545,0
1,2,0,7641,0
0,1,0,3134,0
10,2,0,11265,0
1,2,0,3887,0
0,0,0,1288,0
0,0,0,1108,0
1,2,0,2816,0
3,0,0,1719,0
0,0,0,535,0
24,0,0,3895,1
24,0,0,3895,1
1,0,0,48,1
1,9,0,56498,0
3,0,0,516,1
1,0,0,1224,0
0,0,0,249,1
2,1,0,1781,0
0,0,0,407,1
1,0,0,172,1
2,0,0,149,1
2,4,0,9264,0
0,1,0,335,1
1,1,0,659,1
24,0,0,3895,1
1,0,0,1141,0
24,0,0,3895,1
0,1,0,130,1
1,0,0,1699,0
0,1,0,305,1
0,4,0,1961,1
24,0,0,3918,1
0,1,0,323,1
1,1,0,414,0
0,0,0,103,1
0,2,0,1481,1
0,0,0,397,0
24,0,0,3895,1
24,0,0,3918,1
24,0,0,3895,1
2,0,0,2555,0
1,0,0,52,1
